Row	Column	Assay	Sample		Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
3	47	AY177	8B-rep3		-1	31.37228	83.47574		0.9998811	24245.31	0.4852346	1.878581	FALSE	FALSE	FALSE	6.11E-07	CtIsLarge									16	6323.23	1.446355	34.27707	11980.95	-18.32689	2.894752		
12	36	AY178	1A-rep1														NoAmplification																	
12	37	AY178	1A-rep2														NoAmplification																	
12	38	AY178	1A-rep3														NoAmplification																	
12	42	AY178	5B-rep1														NoAmplification																	
12	43	AY178	5B-rep2														NoAmplification																	
12	44	AY178	5B-rep3														NoAmplification																	
12	45	AY178	8B-rep1														NoAmplification																	
12	46	AY178	8B-rep2														NoAmplification																	
12	47	AY178	8B-rep3														NoAmplification																	
21	36	AY179	1A-rep1														NoAmplification																	
21	37	AY179	1A-rep2														NoAmplification																	
21	38	AY179	1A-rep3														NoAmplification																	
21	42	AY179	5B-rep1		-1	21.38756	76.35326		0.9999413	17407.53	0.8404554	2.031579	FALSE	FALSE	FALSE	0.000114853										4	8158.86	1.298853	24.0981	13115	36.32283	2.607454		
21	43	AY179	5B-rep2		-1	21.18995	76.27534		0.9999398	9789.331	0.8463099	2.074753	FALSE	FALSE	FALSE	6.81E-05										7	9299.188	1.264415	23.85513	10638.62	28.8616	2.144038		
21	44	AY179	5B-rep3		-1	20.78694	76.26913		0.9999347	13536.28	0.8495553	2.00302	FALSE	FALSE	FALSE	0.000220061										9	10472.79	1.32316	23.52949	11628.2	29.56424	2.110325		
21	45	AY179	8B-rep1														NoAmplification																	
21	46	AY179	8B-rep2														NoAmplification																	
21	47	AY179	8B-rep3		-1	30.69393	76.43895		0.9999365	13847.64	0.5472165	1.987516	FALSE	FALSE	FALSE	1.67E-07	CtIsLarge									7	6950.045	1.336909	33.45459	12325.86	-10.12792	2.773494		
9	12	AY18	1A-rep1														NoAmplification																	
9	13	AY18	1A-rep2														NoAmplification																	
9	14	AY18	1A-rep3														NoAmplification																	
9	18	AY18	5B-rep1														NoAmplification																	
9	19	AY18	5B-rep2														NoAmplification																	
9	20	AY18	5B-rep3														NoAmplification																	
9	21	AY18	8B-rep1														NoAmplification																	
9	22	AY18	8B-rep2														NoAmplification																	
9	23	AY18	8B-rep3														NoAmplification																	
30	36	AY180	1A-rep1														NoAmplification																	
30	37	AY180	1A-rep2														NoAmplification																	
30	38	AY180	1A-rep3														NoAmplification																	
30	42	AY180	5B-rep1		-1	19.51076	82.10152		0.9998699	33992.71	0.8572429	1.898308	FALSE	FALSE	FALSE	0.001981406										5	7102.025	1.424679	22.387	13223.73	18.31633	2.861967		
30	43	AY180	5B-rep2		-1	19.15529	82.0721		0.9998189	40444.78	0.8544402	1.898535	FALSE	FALSE	FALSE	0.002258609										11	8062.312	1.424434	22.03121	11773.76	11.42172	2.460345		
30	44	AY180	5B-rep3		-1	18.8029	82.06491		0.9996552	51422.44	0.8560763	1.91407	FALSE	FALSE	FALSE	0.00217975										12	9390.462	1.407996	21.65717	10436.02	5.290248	2.111343		
30	45	AY180	8B-rep1		-1	24.6192	82.09206		0.9999638	13085.77	0.7678662	1.911354	FALSE	FALSE	FALSE	5.54E-05										4	6480.915	1.410832	27.47721	15921.69	3.718222	3.456703		
30	46	AY180	8B-rep2		-1	24.74641	81.89606		0.9999071	25062.88	0.7581902	1.882464	FALSE	FALSE	FALSE	6.75E-05										8	5082.593	1.442016	27.64549	14292.34	-8.119728	3.812018		
30	47	AY180	8B-rep3		-1	24.90099	81.89245		0.9999613	7540.243	0.754557	1.876828	FALSE	FALSE	FALSE	5.72E-05										7	5234.263	1.448326	27.80837	12465.22	-8.305059	3.381467		
39	36	AY181	1A-rep1														NoAmplification																	
39	37	AY181	1A-rep2														NoAmplification																	
39	38	AY181	1A-rep3														NoAmplification																	
39	42	AY181	5B-rep1		-1	27.80499	79.43129		0.9999578	8914.39	0.6858521	1.908365	FALSE	FALSE	FALSE	4.70E-06										8	6833.154	1.413971	30.66713	12341.35	15.11504	2.806099		
39	43	AY181	5B-rep2		-1	25.2997	79.472		0.999845	28440.77	0.7645385	1.85271	FALSE	FALSE	FALSE	5.46E-05										8	8546.134	1.47622	28.24381	11127.08	3.349318	2.302002		
39	44	AY181	5B-rep3		-1	25.69186	79.46861		0.999952	7394.378	0.7523352	1.860285	FALSE	FALSE	FALSE	3.66E-05										6	8871.657	1.467299	28.62423	10863.79	-10.26553	2.22455		
39	45	AY181	8B-rep1														NoAmplification																	
39	46	AY181	8B-rep2														NoAmplification																	
39	47	AY181	8B-rep3														NoAmplification																	
48	36	AY182	1A-rep1														NoAmplification																	
48	37	AY182	1A-rep2														NoAmplification																	
48	38	AY182	1A-rep3														NoAmplification																	
48	42	AY182	5B-rep1		-1	27.01206	74.82889		0.9994622	51040.4	0.6825572	1.688545	FALSE	FALSE	FALSE	0.000188759	LowEfficiency									13	7410.275	1.715065	30.27073	8733.009	-27.10325	2.1785		
48	43	AY182	5B-rep2		-1	27.0633	74.68707		0.9990404	51018.3	0.6693677	1.650977	FALSE	FALSE	FALSE	0.000271743	LowEfficiency									13	8137.706	1.785818	30.41515	6773.936	-23.45713	1.832413		
48	44	AY182	5B-rep3														LowEfficiency. SaturationBaselineRatioIsLow. CurveFitFailed																	
48	45	AY182	8B-rep1														NoAmplification																	
48	46	AY182	8B-rep2														NoAmplification																	
48	47	AY182	8B-rep3														NoAmplification																	
57	36	AY183	1A-rep1														NoAmplification																	
57	37	AY183	1A-rep2														NoAmplification																	
57	38	AY183	1A-rep3														NoAmplification																	
57	42	AY183	5B-rep1		-1	21.34319	85.64594		0.9998821	19533.08	0.8480915	1.947532	FALSE	FALSE	FALSE	0.000235012										10	5610.142	1.37432	24.15311	10084.13	19.55635	2.797482		
57	43	AY183	5B-rep2		-1	20.93843	85.65498		0.999559	40794.19	0.8608086	1.878878	FALSE	FALSE	FALSE	0.000574519										12	7630.85	1.446022	23.84278	8321.13	17.43918	2.090459		
57	44	AY183	5B-rep3		-1	20.50855	85.63092		0.9996949	29872.57	0.8635143	1.845052	FALSE	FALSE	FALSE	0.001148677										17	8169.244	1.485392	23.46474	8332.036	5.639946	2.019928		
57	45	AY183	8B-rep1		-1	24.79322	85.19552		0.9997593	25771.76	0.7639787	1.900617	FALSE	FALSE	FALSE	3.21E-05										11	6250.615	1.4222	27.6662	9022.402	-7.188741	2.443442		
57	46	AY183	8B-rep2		-1	25.60615	85.15553		0.9999458	7688.897	0.7381888	1.967972	FALSE	FALSE	FALSE	7.87E-06										14	5873.786	1.354831	28.3904	9926.523	-11.28897	2.68997		
57	47	AY183	8B-rep3		-1	23.70522	85.09508		0.9997201	24709.21	0.7864534	1.897382	FALSE	FALSE	FALSE	6.52E-05										12	6747.167	1.425676	26.58278	8166.311	-11.6188	2.210332		
66	36	AY184	1A-rep1														NoAmplification																	
66	37	AY184	1A-rep2														NoAmplification																	
66	38	AY184	1A-rep3														NoAmplification																	
66	42	AY184	5B-rep1														NoAmplification																	
66	43	AY184	5B-rep2														NoAmplification																	
66	44	AY184	5B-rep3														NoAmplification																	
66	45	AY184	8B-rep1														NoAmplification																	
66	46	AY184	8B-rep2														NoAmplification																	
66	47	AY184	8B-rep3														NoAmplification																	
3	60	AY185	1A-rep1														NoAmplification																	
3	61	AY185	1A-rep2														NoAmplification																	
3	62	AY185	1A-rep3														NoAmplification																	
3	66	AY185	5B-rep1		-1	22.55912	76.18962		0.999954	17988.4	0.8092631	2.036198	FALSE	FALSE	FALSE	5.27E-05										10	4761.939	1.29504	25.26463	15649.96	15.7372	4.286467		
3	67	AY185	5B-rep2		-1	22.12443	76.49772		0.9999564	12622.87	0.8206986	2.049257	FALSE	FALSE	FALSE	5.86E-05										12	6506.707	1.28443	24.81597	14417.28	17.82281	3.215757		
3	68	AY185	5B-rep3		-1	21.5602	76.35881		0.9999444	19065.26	0.8251173	2.043003	FALSE	FALSE	FALSE	9.91E-05										15	6454.291	1.28948	24.25839	14665.51	12.20821	3.27221		
3	69	AY185	8B-rep1		-1	29.24926	75.73611		0.9999513	16517.18	0.591269	1.944898	FALSE	FALSE	FALSE	1.13E-06										10	6000.937	1.376889	32.06257	14708.23	-8.372513	3.450989		
3	70	AY185	8B-rep2		-1	31.46465	75.71658		0.9999669	11247.68	0.4880696	1.989129	FALSE	FALSE	FALSE	1.11E-07	CtIsLarge									11	6050.21	1.33546	34.22339	14937.3	-13.36014	3.468889		
3	71	AY185	8B-rep3		-1	30.78653	76.96908		0.999912	14047.27	0.4541906	1.931983	FALSE	FALSE	FALSE	3.53E-07	CtIsLarge									16	5925.168	1.389684	33.61669	11302.16	-43.74314	2.907484		
12	60	AY186	1A-rep1														NoAmplification																	
12	61	AY186	1A-rep2														NoAmplification																	
12	62	AY186	1A-rep3														NoAmplification																	
12	66	AY186	5B-rep1		-1	22.27283	75.45296		0.9999751	9789.127	0.8156472	1.985549	FALSE	FALSE	FALSE	0.0001161										9	4637.27	1.338683	25.03582	15379.16	17.03982	4.316426		
12	67	AY186	5B-rep2		-1	21.62723	75.49438		0.9999635	10164.76	0.8296052	1.98892	FALSE	FALSE	FALSE	0.000158876										10	6959.072	1.335647	24.38622	13501.94	13.52454	2.940193		
12	68	AY186	5B-rep3		-1	21.28613	75.52632		0.9999545	13847.31	0.8325417	1.988769	FALSE	FALSE	FALSE	0.000206219										5	8212.738	1.335784	24.0453	13552.5	14.27037	2.65018		
12	69	AY186	8B-rep1														NoAmplification																	
12	70	AY186	8B-rep2														NoAmplification																	
12	71	AY186	8B-rep3		-1	28.81351	75.46584		0.9999334	15470.22	0.6093646	1.969187	FALSE	FALSE	FALSE	9.52E-07										8	5644.975	1.353698	31.59628	13046.92	-14.69788	3.311245		
21	60	AY187	1A-rep1														NoAmplification																	
21	61	AY187	1A-rep2														NoAmplification																	
21	62	AY187	1A-rep3														NoAmplification																	
21	66	AY187	5B-rep1		-1	24.50614	78.10284		0.9991492	125222.7	0.7736551	1.854389	FALSE	FALSE	FALSE	8.43E-05										6	4775.299	1.474229	27.44764	10270.85	-1.270247	3.150829		
21	67	AY187	5B-rep2		-1	24.21846	78.08173		0.998797	114516.3	0.7762511	1.611231	FALSE	FALSE	FALSE	0.003478776	LowEfficiency									13	6013.833	1.869735	27.68082	9354.41	-20.16603	2.555482		
21	68	AY187	5B-rep3		-1	24.17499	78.14244		0.9986106	195375.3	0.7876359	1.810936	FALSE	FALSE	FALSE	0.000183787										12	6933.647	1.528249	27.18763	9782.161	0.6784699	2.410825		
21	69	AY187	8B-rep1														NoAmplification																	
21	70	AY187	8B-rep2														NoAmplification																	
21	71	AY187	8B-rep3														NoAmplification																	
30	60	AY188	1A-rep1														NoAmplification																	
30	61	AY188	1A-rep2														NoAmplification																	
30	62	AY188	1A-rep3														NoAmplification																	
30	66	AY188	5B-rep1		-1	27.30594	82.43625		0.9999472	12667.38	0.6821913	1.957072	FALSE	FALSE	FALSE	3.27E-06										14	5196.625	1.365127	30.10376	12355.37	-3.172886	3.377576		
30	67	AY188	5B-rep2		-1	29.1569	82.42883		0.9999534	7304.027	0.6107656	1.954067	FALSE	FALSE	FALSE	8.09E-07										13	6861.021	1.368004	31.9585	11312.83	-10.1061	2.648856		
30	68	AY188	5B-rep3														NoAmplification																	
30	69	AY188	8B-rep1		-1	28.22315	82.49679		0.9999501	14647.06	0.6371344	1.949812	FALSE	FALSE	FALSE	2.06E-06										8	6426.137	1.372106	31.03016	13662.24	-11.69954	3.126043		
30	70	AY188	8B-rep2														LowEfficiency. MultipleMeltPeaks																	
30	71	AY188	8B-rep3														LowEfficiency. MultipleMeltPeaks																	
39	60	AY189	1A-rep1														NoAmplification																	
39	61	AY189	1A-rep2														NoAmplification																	
39	62	AY189	1A-rep3														NoAmplification																	
39	66	AY189	5B-rep1		-1	21.02971	87.21494		0.9999801	5377.966	0.8354738	1.930673	FALSE	FALSE	FALSE	0.000505752										18	4504.868	1.391	23.8616	14254.26	20.78429	4.164191		
39	67	AY189	5B-rep2		-1	20.98275	87.2084		0.9999654	8513.804	0.8446214	1.951648	FALSE	FALSE	FALSE	0.000385625										14	6998.272	1.370332	23.78742	13336.13	24.56152	2.905632		
39	68	AY189	5B-rep3		-1	20.33954	87.21365		0.999976	6690.694	0.8486636	1.941676	FALSE	FALSE	FALSE	0.000674528										12	7520.208	1.38005	23.15701	13073.43	26.77299	2.738441		
39	69	AY189	8B-rep1		-1	25.36063	87.05753		0.9999682	10630.96	0.7473243	1.960685	FALSE	FALSE	FALSE	1.52E-05										18	6964.417	1.36169	28.15392	14514.87	7.950745	3.084147		
39	70	AY189	8B-rep2		-1	24.24751	86.89298		0.999964	9814.703	0.7908923	1.929571	FALSE	FALSE	FALSE	4.52E-05										11	5688.226	1.392111	27.08086	12702.65	39.00978	3.233149		
39	71	AY189	8B-rep3		-1	24.22354	86.71333		0.9997642	43127.11	0.7952455	1.863258	FALSE	FALSE	FALSE	9.45E-05										12	5888.828	1.463838	27.15135	10730.25	22.66555	2.822136		
18	12	AY19	1A-rep1														NoAmplification																	
18	13	AY19	1A-rep2														NoAmplification																	
18	14	AY19	1A-rep3														NoAmplification																	
18	18	AY19	5B-rep1														NoAmplification																	
18	19	AY19	5B-rep2														NoAmplification																	
18	20	AY19	5B-rep3														NoAmplification																	
18	21	AY19	8B-rep1														NoAmplification																	
18	22	AY19	8B-rep2														CtIsLarge. CurveFitFailed																	
18	23	AY19	8B-rep3														CurveFitFailed																	
48	60	AY190	1A-rep1														NoAmplification																	
48	61	AY190	1A-rep2														NoAmplification																	
48	62	AY190	1A-rep3														NoAmplification																	
48	66	AY190	5B-rep1														NoAmplification																	
48	67	AY190	5B-rep2		-1	26.6355	79.46628		0.9999632	8636.683	0.7146668	1.973158	FALSE	FALSE	FALSE	4.35E-06										13	7229.22	1.35001	29.41341	12601.02	1.428033	2.743068		
48	68	AY190	5B-rep3		-1	26.41244	79.49761		0.9999139	21548.58	0.7153487	1.951836	FALSE	FALSE	FALSE	7.05E-06										5	8767.795	1.370151	29.21687	12856.36	-7.710971	2.466317		
48	69	AY190	8B-rep1														NoAmplification																	
48	70	AY190	8B-rep2														NoAmplification																	
48	71	AY190	8B-rep3														NoAmplification																	
57	60	AY191	1A-rep1														NoAmplification																	
57	61	AY191	1A-rep2														NoAmplification																	
57	62	AY191	1A-rep3														NoAmplification																	
57	66	AY191	5B-rep1		-1	22.22055	81.60918		0.9999779	5671.376	0.8222992	1.99235	FALSE	FALSE	FALSE	0.000101211										5	5064.033	1.332579	24.9755	13959.53	23.40141	3.756603		
57	67	AY191	5B-rep2		-1	21.41421	81.60295		0.9999751	6956.95	0.8326443	2.005685	FALSE	FALSE	FALSE	0.000150017										7	7027.759	1.320837	24.15369	13119.94	13.86513	2.866874		
57	68	AY191	5B-rep3		-1	21.11037	81.60228		0.9999545	10246.32	0.837447	1.971807	FALSE	FALSE	FALSE	0.000271831										13	8636.546	1.351261	23.88993	12956.99	19.50203	2.500252		
57	69	AY191	8B-rep1														NoAmplification																	
57	70	AY191	8B-rep2														CtIsLarge. CurveFitFailed																	
57	71	AY191	8B-rep3		-1	28.1257	81.32459		0.9999428	10439.59	0.636227	1.948626	FALSE	FALSE	FALSE	2.01E-06										11	5292.514	1.373257	30.93423	12179.44	-11.80343	3.301258		
66	60	AY192	1A-rep1														NoAmplification																	
66	61	AY192	1A-rep2														NoAmplification																	
66	62	AY192	1A-rep3														NoAmplification																	
66	66	AY192	5B-rep1		-1	22.25848	78.63206		0.999967	9222.165	0.8213242	2.036397	FALSE	FALSE	FALSE	6.13E-05										13	6456.219	1.294876	24.96378	14457.42	21.52525	3.239301		
66	67	AY192	5B-rep2		-1	21.70496	78.6714		0.9999481	11506.82	0.8309035	2.033144	FALSE	FALSE	FALSE	8.10E-05										9	8347.091	1.297557	24.41379	12011.44	11.69341	2.438997		
66	68	AY192	5B-rep3		-1	20.99348	78.6813		0.999926	13426.73	0.8381823	1.995641	FALSE	FALSE	FALSE	0.000202931										18	10210.17	1.329654	23.74458	11557.32	0.9833137	2.131942		
66	69	AY192	8B-rep1														NoAmplification																	
66	70	AY192	8B-rep2														NoAmplification																	
66	71	AY192	8B-rep3														NoAmplification																	
4	0	AY193	1A-rep1														NoAmplification																	
4	1	AY193	1A-rep2														NoAmplification																	
4	2	AY193	1A-rep3														NoAmplification																	
4	6	AY193	5B-rep1		-1	22.08098	77.56561		0.9998989	15578.12	0.8269976	2.045066	FALSE	FALSE	FALSE	4.66E-05										12	9209.301	1.287808	24.77697	10560.17	5.483855	2.146686		
